,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8748,45166,U001,0200769623,WAL-MAR corp,2020-05-04,2020.0,1930788178.0,2020-04-16,2020-05-01,2020-04-16,NAH4,28735.61,0-15
8749,45176,U001,0200744019,TARG co,2020-04-13,2020.0,1930687092.0,2020-03-25,2020-04-09,2020-03-25,NAA8,14195.5,0-15
8750,45190,U001,0200769623,WAL-MAR in,2020-03-26,2020.0,1930618907.0,2020-03-08,2020-03-23,2020-03-08,NAH4,44974.83,0-15
8751,45191,U001,0200555117,BURR corporation,2020-04-26,2020.0,1930747074.0,2020-04-08,2020-04-23,2020-04-08,NAA8,55179.67,0-15
8752,45196,U001,0200704045,RA us,2020-05-17,2020.0,1930852131.0,2020-05-02,2020-05-17,2020-05-02,NAA8,47186.39,0-15
8753,45199,U001,0200769623,WAL-MAR us,2020-05-20,2020.0,1930846725.0,2020-05-02,2020-05-17,2020-05-02,NAH4,36181.74,0-15
8754,45208,U001,0200416837,DEC co,2020-05-26,2020.0,1930858921.0,2020-05-05,2020-05-24,2020-05-01,NAM4,4643.08,0-15
8755,45227,U001,0200519201,KROGE systems,2020-03-28,2020.0,1930652580.0,2020-03-15,2020-03-30,2020-03-15,NAA8,108168.7,
8756,45233,U001,0200769623,WAL-MAR corp,2020-04-15,2020.0,1930713278.0,2020-03-28,2020-04-12,2020-03-28,NAH4,3683.53,0-15
8757,45238,U001,0200720238,WOODM foundation,2020-03-29,2020.0,1930630126.0,2020-03-11,2020-03-26,2020-03-11,NAA8,25231.77,0-15
8758,45252,U001,0200769623,WAL-MAR us,2020-05-06,2020.0,1930798907.0,2020-04-18,2020-05-03,2020-04-18,NAH4,12039.9,0-15
8759,45273,U001,0200769623,WAL-MAR in,2020-05-25,2020.0,1930872462.0,2020-05-07,2020-05-22,2020-05-07,NAH4,5514.9,0-15
8760,45281,U001,0200769623,WAL-MAR co,2020-04-23,2020.0,1930746768.0,2020-04-05,2020-04-20,2020-04-05,NAH4,29646.46,0-15
8761,45283,U001,0200704858,WAKE foundation,2020-05-26,2020.0,1930665081.0,2020-03-20,2020-05-24,2020-03-20,NAGD,7214.59,0-15
8762,45284,U001,0200769623,WAL-MAR us,2020-04-17,2020.0,1930716092.0,2020-03-30,2020-04-14,2020-03-30,NAH4,15333.42,0-15
8763,45308,U001,0200729942,SA corporation,2020-03-21,2020.0,1930593681.0,2020-03-03,2020-03-18,2020-03-03,NAA8,30376.93,0-15
8764,45312,U001,200799367,MCL ,2020-04-03,2020.0,1930660586.0,2020-03-18,2020-04-02,2020-03-18,NAA8,79953.96,0-15
8765,45321,U001,0200769623,WAL-MAR corp,2020-04-24,2020.0,1930749431.0,2020-04-06,2020-04-21,2020-04-06,NAH4,498.03,0-15
8766,45323,U001,0200704858,WAKE foundation,2020-05-02,2020.0,1930786380.0,2020-04-15,2020-04-30,2020-04-15,NAA8,40784.11,0-15
8767,45325,U001,0200769623,WAL-MAR trust,2020-04-15,2020.0,1930709477.0,2020-03-27,2020-04-11,2020-03-27,NAH4,44443.16,0-15
8768,45329,U001,0200726979,BJ'S  us,2020-04-19,2020.0,1930724222.0,2020-03-31,2020-04-15,2020-03-31,NAA8,198.05,0-15
8769,45330,U001,0200790107,ROU corp,2020-04-30,2020.0,1930778854.0,2020-04-11,2020-04-26,2020-04-11,NAC6,97624.12,0-15
8770,45333,U001,0200769623,WAL-MAR us,2020-04-28,2020.0,1930758967.0,2020-04-10,2020-04-25,2020-04-10,NAH4,323.07,0-15
8771,45335,U001,0200762301,C&S WH llc,2020-04-04,2020.0,1930660967.0,2020-03-18,2020-04-02,2020-03-18,NAC6,57232.03,0-15
8772,45338,U001,0200230690,DECA in,2020-04-27,2020.0,1930808108.0,2020-04-21,2020-04-23,2020-04-16,NAM1,6470.62,0-15
8773,45340,U001,0200726979,BJ'S  corp,2020-04-22,2020.0,1930752827.0,2020-04-03,2020-04-18,2020-04-03,NAA8,511.91,0-15
8774,45341,U001,0200744019,TARG in,2020-05-14,2020.0,1930822806.0,2020-04-25,2020-05-10,2020-04-25,NAA8,14623.38,0-15
8775,45343,U001,0200762301,C&S WH foundation,2020-04-26,2020.0,1930758673.0,2020-04-10,2020-04-25,2020-04-10,NAC6,24357.58,0-15
8776,45351,U001,0200769623,WAL-MAR llc,2020-04-29,2020.0,1930774591.0,2020-04-11,2020-04-26,2020-04-11,NAH4,14562.06,0-15
8777,45356,U001,0200148860,DOLLA ,2020-04-29,2020.0,1930780814.0,2020-04-13,2020-04-28,2020-04-13,NAA8,54324.57,0-15
8778,45357,U001,0200434439,BAUGH SU llc,2020-04-04,2020.0,1930632142.0,2020-03-10,2020-03-30,2020-03-10,NAD1,93345.43,0-15
8779,45362,U001,0200769623,WAL-MAR us,2020-05-01,2020.0,1930780100.0,2020-04-13,2020-04-28,2020-04-13,NAH4,19964.13,0-15
8780,45365,U001,0200726979,BJ'S  llc,2020-05-19,2020.0,1930852866.0,2020-05-02,2020-05-17,2020-05-02,NAA8,107.26,0-15
8781,45373,U001,0200759878,SA foundation,2020-05-07,2020.0,1930586729.0,2020-03-03,2020-05-07,2020-03-03,NAGD,6382.8,0-15
8782,45376,U001,0200769623,WAL-MAR corp,2020-04-17,2020.0,1930717375.0,2020-03-30,2020-04-14,2020-03-30,NAH4,2472.17,0-15
8783,45395,U001,0200875006,KROGER co,2020-04-22,2020.0,1930739386.0,2020-04-03,2020-04-18,2020-04-03,NAA8,39378.89,0-15
8784,45398,U001,0200418007,AM ,2020-04-02,2020.0,1930649371.0,2020-03-18,2020-04-02,2020-03-18,NAA8,6233.78,0-15
8785,45405,U001,0200793568,SUPE llc,2020-04-22,2020.0,1930733164.0,2020-04-03,2020-04-18,2020-04-03,NAA8,6680.36,0-15
8786,45410,U001,0200526831,PERISH corporation,2020-03-18,2020.0,1930593612.0,2020-03-02,2020-03-17,2020-03-02,NAA8,112302.21,0-15
8787,45413,U001,200762950,HAR co,2020-04-17,2020.0,1930720247.0,2020-03-30,2020-04-14,2020-03-30,NAA8,28221.46,0-15
8788,45416,U001,0200769623,WAL-MAR in,2020-05-17,2020.0,1930840973.0,2020-04-30,2020-05-15,2020-04-30,NAH4,40983.22,0-15
8789,45421,CA02,0140106181,THE  corporation,2020-05-14,2020.0,2960631220.0,2020-04-27,2020-05-08,2020-04-28,CA10,5802.299999999998,0-15
8790,45431,U001,0200704858,WAKE corp,2020-03-18,2020.0,1930585463.0,2020-03-02,2020-03-17,2020-03-02,NAA8,108636.61,0-15
8791,45438,U001,0200769623,WAL-MAR us,2020-04-25,2020.0,1930751087.0,2020-04-07,2020-04-22,2020-04-07,NAH4,4220.19,0-15
8792,45440,U001,0200769623,WAL-MAR trust,2020-04-07,2020.0,1930671865.0,2020-03-20,2020-04-04,2020-03-20,NAH4,39648.44,0-15
8793,45441,U001,0200794332,COST corp,2020-05-26,2020.0,1930855082.0,2020-05-05,2020-05-20,2020-05-05,NAAX,9086.04,0-15
8794,45447,U001,0200794332,COST foundation,2020-04-15,2020.0,1930688565.0,2020-03-25,2020-04-09,2020-03-25,NAAX,13114.9,0-15
8795,45455,U001,0200752302,KROGER trust,2020-05-18,2020.0,1930845296.0,2020-04-30,2020-05-15,2020-04-30,NAA8,45264.49,0-15
8796,45458,U001,0200769623,WAL-MAR trust,2020-03-23,2020.0,1930601276.0,2020-03-05,2020-03-20,2020-03-05,NAH4,55024.57,0-15
8797,45468,U001,0200772670,ASSOCIAT foundation,2020-04-29,2020.0,1930777974.0,2020-04-11,2020-04-26,2020-04-11,NAU5,4532.63,0-15
8798,45472,U001,0200705742,DOT us,2020-04-08,2020.0,1930654336.0,2020-03-16,2020-04-05,2020-03-16,NAD1,134804.47,0-15
8799,45474,U001,0200794332,COST corporation,2020-03-26,2020.0,1930604673.0,2020-03-05,2020-03-20,2020-03-05,NAAX,34037.13,0-15
8800,45479,U001,0200741174,M B  foundation,2020-04-12,2020.0,1930643353.0,2020-03-19,2020-04-08,2020-03-19,NAD1,23536.0,0-15
8801,45482,U001,0200794332,COST in,2020-04-30,2020.0,1930765992.0,2020-04-09,2020-04-24,2020-04-09,NAAX,51407.61,0-15
8802,45485,U001,0200592182,DECA trust,2020-04-26,2020.0,1930794439.0,2020-04-16,2020-04-24,2020-04-01,NAM4,2924.78,0-15
8803,45488,U001,0200769623,WAL-MAR trust,2020-05-17,2020.0,1930829709.0,2020-04-28,2020-05-13,2020-04-28,NAH4,51095.74,0-15
8804,45493,U001,0200769623,WAL-MAR in,2020-03-26,2020.0,1930624111.0,2020-03-09,2020-03-24,2020-03-09,NAH4,1898.9,0-15
8805,45498,U001,0200416837,DEC corp,2020-04-28,2020.0,1930810857.0,2020-04-22,2020-04-26,2020-04-16,NAM2,19275.04,0-15
8806,45499,U001,0200769623,WAL-MAR foundation,2020-05-17,2020.0,1930828074.0,2020-04-28,2020-05-13,2020-04-28,NAH4,58657.99,0-15
8807,45505,U001,0100031704,DELHAIZE us,2020-04-27,2020.0,1930773405.0,2020-04-10,2020-04-25,2020-04-10,NAA8,35426.12,0-15
8808,45521,U001,0200769623,WAL-MAR llc,2020-04-15,2020.0,1930710405.0,2020-03-28,2020-04-12,2020-03-28,NAH4,428.2,0-15
8809,45528,U001,0200769623,WAL-MAR associates,2020-04-16,2020.0,1930714534.0,2020-03-28,2020-04-12,2020-03-28,NAH4,50543.38,0-15
8810,45530,U001,0200769623,WAL-MAR foundation,2020-03-29,2020.0,1930616769.0,2020-03-12,2020-03-27,2020-03-12,NAH4,6361.71,0-15
8811,45536,U001,0200772670,ASSOCIAT in,2020-03-27,2020.0,1930622899.0,2020-03-10,2020-03-25,2020-03-10,NAU5,26007.26,0-15
8812,45543,U001,0200803720,DEC corp,2020-04-10,2020.0,1930699154.0,2020-03-25,2020-04-08,2020-03-16,NAM4,6962.28,0-15
8813,45547,U001,0200771157,WEIS associates,2020-05-04,2020.0,1930788239.0,2020-04-15,2020-04-30,2020-04-15,NAA8,2266.79,0-15
8814,45548,U001,0200769623,WAL-MAR ,2020-04-16,2020.0,1930717019.0,2020-03-29,2020-04-13,2020-03-29,NAH4,678.15,0-15
8815,45563,U001,0200881076,ALBERT foundation,2020-03-30,2020.0,1930643274.0,2020-03-13,2020-03-28,2020-03-13,NAA8,65062.98,0-15
8816,45567,U001,0200711029,WEGMAN in,2020-04-22,2020.0,1930732654.0,2020-04-02,2020-04-17,2020-04-02,NAA8,30190.86,0-15
8817,45572,U001,0200778870,C systems,2020-04-13,2020.0,1930700553.0,2020-03-26,2020-04-10,2020-03-26,NAA8,55357.49,0-15
8818,45579,U001,0200769623,WAL-MAR foundation,2020-03-28,2020.0,1930619704.0,2020-03-10,2020-03-25,2020-03-10,NAH4,70841.35,0-15
8819,45583,U001,0200756072,REINHA systems,2020-03-23,2020.0,1930608434.0,2020-03-05,2020-03-20,2020-03-05,NAA8,30775.32,0-15
8820,45588,U001,0200776463,KROGE corporation,2020-05-18,2020.0,1930838665.0,2020-04-29,2020-05-14,2020-04-29,NAA8,70878.87,0-15
8821,45591,U001,0100031704,DELHAIZE trust,2020-05-11,2020.0,1930802770.0,2020-04-22,2020-05-07,2020-04-22,NAA8,12787.09,0-15
8822,45593,U001,0200744019,TARG co,2020-05-07,2020.0,1930796214.0,2020-04-18,2020-05-03,2020-04-18,NAA8,13031.59,0-15
8823,45597,U001,0200762301,C&S WH corp,2020-04-26,2020.0,1930773167.0,2020-04-10,2020-04-25,2020-04-10,NAC6,39902.72,0-15
8824,45598,U001,0200769623,WAL-MAR corporation,2020-05-26,2020.0,1930862172.0,2020-05-08,2020-05-23,2020-05-08,NAH4,17194.62,0-15
8825,45601,U001,0200794332,COST in,2020-05-06,2020.0,1930783378.0,2020-04-15,2020-04-30,2020-04-15,NAAX,84750.13,0-15
8826,45602,U001,0200769623,WAL-MAR llc,2020-05-25,2020.0,1930866272.0,2020-05-07,2020-05-22,2020-05-07,NAH4,2127.35,0-15
8827,45604,CA02,0140104409,LOB in,2020-04-17,2020.0,2960625321.0,2020-03-30,2020-04-17,2020-04-07,CA10,58447.522000000004,0-15
8828,45609,U001,0200762301,C&S WH foundation,2020-04-24,2020.0,1930759702.0,2020-04-08,2020-04-23,2020-04-08,NAC6,38390.97,0-15
8829,45616,U001,0200769623,WAL-MAR corporation,2020-05-18,2020.0,1930832903.0,2020-04-30,2020-05-15,2020-04-30,NAH4,44022.73,0-15
8830,45625,U001,0100056666,KGL FOO ,2020-04-17,2020.0,1930782006.0,2020-04-14,2020-04-14,2020-04-14,NAB1,36160.24,0-15
8831,45633,U001,200714710,SYSCO  co,2020-05-27,2020.0,1930844571.0,2020-05-07,2020-05-22,2020-05-07,NAA8,13604.46,0-15
8832,45639,U001,0200769623,WAL-MAR systems,2020-04-20,2020.0,1930729405.0,2020-04-01,2020-04-16,2020-04-01,NAH4,60574.47,0-15
8833,45642,CA02,0140104409,LOB associates,2020-04-13,2020.0,2960622864.0,2020-03-23,2020-04-09,2020-03-30,CA10,36132.614,0-15
8834,45643,U001,0200794332,COST corporation,2020-03-25,2020.0,1930592892.0,2020-03-04,2020-03-19,2020-03-04,NAAX,2005.86,0-15
8835,45658,U001,0200455322,PEA associates,2020-04-23,2020.0,1930693133.0,2020-03-24,2020-04-23,2020-03-24,NAD5,49808.5,0-15
8836,45664,CA02,140104440,SO associates,2020-05-06,2020.0,2960629550.0,2020-04-22,2020-05-02,2020-04-22,CA10,40761.119,0-15
8837,45665,U001,0200886415,COSTCO llc,2020-05-13,2020.0,1930814694.0,2020-04-28,2020-05-13,2020-04-28,NAA8,2918.16,0-15
8838,45673,U001,0200387240,O foundation,2020-03-13,2020.0,1930567449.0,2020-03-03,2020-03-13,2020-03-03,NA10,5370.03,0-15
8839,45677,U001,0200726979,BJ'S  foundation,2020-05-18,2020.0,1930841997.0,2020-04-30,2020-05-15,2020-04-30,NAA8,380.77,0-15
8840,45679,U001,0200762301,C&S WH llc,2020-04-08,2020.0,1930685801.0,2020-03-22,2020-04-06,2020-03-22,NAC6,117581.14,0-15
8841,45682,CA02,0140104429,COSTCO associates,2020-05-15,2020.0,2960631299.0,2020-05-04,2020-05-14,2020-05-04,CA10,28519.925,0-15
8842,45685,U001,0200799342,MITCH corp,2020-05-25,2020.0,1930871193.0,2020-05-07,2020-05-22,2020-05-07,NAA8,14262.71,0-15
8843,45687,U001,0200769623,WAL-MAR ,2020-04-23,2020.0,1930750710.0,2020-04-05,2020-04-20,2020-04-05,NAH4,12233.55,0-15
8844,45688,U001,0200418007,AM trust,2020-04-30,2020.0,1930779664.0,2020-04-15,2020-04-30,2020-04-15,NAA8,1940.68,0-15
8845,45692,U001,200769623,WAL-MAR llc,2020-05-17,2020.0,1930833450.0,2020-04-29,2020-05-14,2020-04-29,NAH4,9515.53,0-15
8846,45695,U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,1930819202.0,2020-04-24,2020-05-09,2020-04-24,NAH4,1329.23,0-15
8847,45696,U001,0200726979,BJ'S  us,2020-05-04,2020.0,1930789728.0,2020-04-16,2020-05-01,2020-04-16,NAA8,665.82,0-15
8848,45706,U001,0200820380,SMITH'S ,2020-04-13,2020.0,1930685032.0,2020-03-24,2020-04-08,2020-03-24,NAA8,16598.56,0-15
8849,45708,U001,0200770677,KRAS trust,2020-04-20,2020.0,1930724990.0,2020-04-01,2020-04-16,2020-04-01,NAA8,63598.2,0-15
8850,45711,CA02,0140104249,SOB corporation,2020-04-26,2020.0,2960626277.0,2020-04-05,2020-04-24,2020-04-14,CA10,74766.587,0-15
8851,45722,U001,0200152991,JET us,2020-05-03,2020.0,1930787545.0,2020-04-16,2020-05-01,2020-04-16,NAA8,10421.91,0-15
8852,45727,U001,0200772670,ASSOCIAT llc,2020-04-29,2020.0,1930777596.0,2020-04-10,2020-04-25,2020-04-10,NAU5,58293.7,0-15
8853,45736,U001,0200769623,WAL-MAR us,2020-04-06,2020.0,1930670596.0,2020-03-19,2020-04-03,2020-03-19,NAH4,27654.54,0-15
8854,45737,U001,0200707822,PUBLI corp,2020-04-01,2020.0,1930646951.0,2020-03-13,2020-03-28,2020-03-13,NAA8,10424.23,0-15
8855,45738,U001,0200508557,FOODL systems,2020-04-22,2020.0,1930740025.0,2020-04-10,2020-04-25,2020-04-10,NAA8,1180.06,
8856,45740,CA02,0140106408,WAL-M llc,2020-03-15,2020.0,2960617659.0,2020-03-03,2020-03-14,2020-03-04,CA10,33800.291,0-15
8857,45741,U001,0200769623,WAL-MAR corp,2020-04-02,2020.0,1930646857.0,2020-03-15,2020-03-30,2020-03-15,NAH4,12536.37,0-15
8858,45745,CA02,0140104440,SO foundation,2020-04-10,2020.0,2960623788.0,2020-03-27,2020-04-06,2020-03-27,CA10,56319.564000000006,0-15
8859,45750,U001,0200763814,SYSCO F systems,2020-03-22,2020.0,1930580890.0,2020-02-28,2020-03-19,2020-02-28,NAD1,23767.52,0-15
8860,45752,U001,CCCA02,KRAFT  co,2020-05-25,2020.0,1930615295.0,2020-03-09,2020-04-13,2020-03-09,NAG2,11625.12,31-45
8861,45760,U001,0100001196,DOLLAR trust,2020-05-27,2020.0,1930815458.0,2020-04-24,2020-05-09,2020-04-24,NAA8,62441.79,16-30
8862,45764,U001,0200769623,WAL-MAR systems,2020-05-25,2020.0,1930858355.0,2020-05-07,2020-05-22,2020-05-07,NAH4,48548.33,0-15
8863,45770,U001,0200980828,BEN E associates,2020-04-18,2020.0,1930648223.0,2020-03-16,2020-03-31,2020-03-16,NAA8,19242.5,16-30
8864,45771,U001,0200769623,WAL-MAR trust,2020-03-19,2020.0,1930584479.0,2020-03-01,2020-03-16,2020-03-01,NAH4,22287.59,0-15
8865,45783,U001,0200769623,WAL-MAR ,2020-04-01,2020.0,1930650987.0,2020-03-14,2020-03-29,2020-03-14,NAH4,54532.83,0-15
8866,45791,U001,0200769623,WAL-MAR co,2020-03-18,2020.0,1930581325.0,2020-02-29,2020-03-15,2020-02-29,NAH4,2455.63,0-15
8867,45792,U001,0200744019,TARG corporation,2020-05-14,2020.0,1930823426.0,2020-04-25,2020-05-10,2020-04-25,NAA8,10980.41,0-15
8868,45794,U001,0200020431,DEC co,2020-05-26,2020.0,1930860119.0,2020-05-05,2020-05-24,2020-05-01,NAM4,212.4,0-15
8869,45799,U001,0200743123,KROGER co,2020-05-14,2020.0,1930826528.0,2020-04-25,2020-05-10,2020-04-25,NAA8,162730.07,0-15
8870,45803,U001,0200418007,AM llc,2020-06-05,2020.0,1930726877.0,2020-04-01,2020-06-05,2020-04-01,NAGD,35516.16,0-15
8871,45807,U001,0200794332,COST in,2020-04-02,2020.0,1930646630.0,2020-03-13,2020-03-28,2020-03-13,NAAX,20557.14,0-15
8872,45816,U001,0200769623,WAL-MAR llc,2020-04-25,2020.0,1930752145.0,2020-04-07,2020-04-22,2020-04-07,NAH4,14277.44,0-15
8873,45818,CA02,0140106408,WAL-M us,2020-04-14,2020.0,2960626400.0,2020-04-02,2020-04-12,2020-04-02,CA10,3461.2690000000002,0-15
8874,45823,U001,0200769623,WAL-MAR trust,2020-03-27,2020.0,1930619426.0,2020-03-10,2020-03-25,2020-03-10,NAH4,39604.99,0-15
8875,45836,U002,0200978592,PLAZA ,2020-04-30,2020.0,1990572800.0,2020-03-19,2020-04-23,2020-03-19,NAG2,66950.63,0-15
8876,45838,U001,0200769623,WAL-MAR llc,2020-03-23,2020.0,1930604956.0,2020-03-06,2020-03-21,2020-03-06,NAH4,9542.55,0-15
8877,45845,U001,0200769623,WAL-MAR trust,2020-04-10,2020.0,1930676009.0,2020-03-22,2020-04-06,2020-03-22,NAH4,67687.33,0-15
8878,45846,U001,0200974851,RESTA trust,2020-05-27,2020.0,1930874161.0,2020-05-06,2020-05-21,2020-05-06,NAA8,867.43,0-15
8879,45847,U001,0200769623,WAL-MAR llc,2020-03-31,2020.0,1930642567.0,2020-03-13,2020-03-28,2020-03-13,NAH4,53026.79,0-15
8880,45851,U001,0200769623,WAL-MAR trust,2020-05-21,2020.0,1930847475.0,2020-05-03,2020-05-18,2020-05-03,NAH4,31412.22,0-15
8881,45857,U001,CCU013,KRAFT F foundation,2020-04-21,2020.0,1930582808.0,2020-03-01,2020-03-01,2020-03-01,NAX2,20053.2,46-60
8882,45866,U001,0200418007,AM co,2020-05-01,2020.0,1930780189.0,2020-04-15,2020-04-30,2020-04-15,NAA8,1359.22,0-15
8883,45867,U001,200769623,WAL-MAR corporation,2020-05-26,2020.0,1930877224.0,2020-05-08,2020-05-23,2020-05-08,NAH4,27496.82,0-15
8884,45881,U001,CCU002,KRFT FDS trust,2020-05-05,2020.0,1930559991.0,2020-02-28,2020-04-03,2020-02-28,NAG2,53654.86,31-45
8885,45900,U001,0200769623,WAL-MAR corp,2020-04-03,2020.0,1930651429.0,2020-03-16,2020-03-31,2020-03-16,NAH4,15393.01,0-15
8886,45909,U001,0200769623,WAL-MAR trust,2020-05-05,2020.0,1930797972.0,2020-04-17,2020-05-02,2020-04-17,NAH4,30468.92,0-15
8887,45911,U001,0200769623,WAL-MAR llc,2020-04-16,2020.0,1930714155.0,2020-03-29,2020-04-13,2020-03-29,NAH4,13726.63,0-15
8888,45913,U001,0200794332,COST corporation,2020-05-01,2020.0,1930760927.0,2020-04-10,2020-04-25,2020-04-10,NAAX,28864.14,0-15
8889,45914,U001,0200786288,FAMILY co,2020-05-09,2020.0,1930794559.0,2020-04-17,2020-05-02,2020-04-17,NAC6,14442.29,0-15
8890,45918,U001,CCU013,KRAFT F foundation,2020-04-21,2020.0,1930615270.0,2020-03-10,2020-03-10,2020-03-10,NAX2,4190.84,31-45
8891,45919,U001,0200592182,DECA associates,2020-05-26,2020.0,1930893510.0,2020-05-12,2020-05-24,2020-05-01,NAM4,467.88,0-15
8892,45920,CA02,0140106372,G T  llc,2020-04-08,2020.0,2960624331.0,2020-03-25,2020-04-05,2020-03-26,CA10,79872.814,0-15
8893,45922,U001,0200353024,DECA corp,2020-04-26,2020.0,1930762267.0,2020-04-08,2020-04-24,2020-04-01,NAM4,6532.66,0-15
8894,45927,U001,200769623,WAL-MAR corporation,2020-05-30,2020.0,1930892941.0,2020-05-12,2020-05-27,2020-05-12,NAH4,15162.68,0-15
8895,45930,U001,0200747369,SCHNU in,2020-04-18,2020.0,1930740668.0,2020-04-03,2020-04-18,2020-04-03,NAA8,16815.2,0-15
8896,45937,U001,CCCA02,KRAFT  llc,2020-06-04,2020.0,1930669176.0,2020-03-19,2020-04-23,2020-03-19,NAG2,7752.0,31-45
8897,45947,U001,0200769623,WAL-MAR trust,2020-03-16,2020.0,1930571322.0,2020-02-27,2020-03-13,2020-02-27,NAH4,14706.47,0-15
8898,45948,U001,0200762301,C&S WH co,2020-05-21,2020.0,1930858108.0,2020-05-04,2020-05-19,2020-05-04,NAC6,141849.4,0-15
8899,45951,U001,0200769623,WAL-MAR foundation,2020-04-09,2020.0,1930674480.0,2020-03-22,2020-04-06,2020-03-22,NAH4,246.47,0-15
8900,45955,U001,0200769623,WAL-MAR co,2020-04-06,2020.0,1930666036.0,2020-03-19,2020-04-03,2020-03-19,NAH4,2322.34,0-15
8901,45959,CA02,0140104429,COSTCO foundation,2020-03-27,2020.0,2960618908.0,2020-03-04,2020-03-23,2020-03-13,CA10,26198.669,0-15
8902,45963,U001,0200769623,WAL-MAR trust,2020-03-19,2020.0,1930584296.0,2020-03-01,2020-03-16,2020-03-01,NAH4,15763.81,0-15
8903,45977,U001,0200743123,KROGER in,2020-04-21,2020.0,1930732767.0,2020-04-03,2020-04-18,2020-04-03,NAA8,135745.08,0-15
8904,45978,U001,0200760666,KEHE  systems,2020-05-05,2020.0,1930789827.0,2020-04-20,2020-05-05,2020-04-20,NAA8,10859.29,0-15
8905,45979,CA02,0140104409,LOB in,2020-05-11,2020.0,2960631275.0,2020-04-30,2020-05-11,2020-05-01,CA10,70435.295,0-15
8906,45981,U001,0200769623,WAL-MAR foundation,2020-05-12,2020.0,1930822308.0,2020-04-24,2020-05-09,2020-04-24,NAH4,36373.52,0-15
8907,45982,U001,0200799367,MCL corporation,2020-04-13,2020.0,1930677043.0,2020-03-27,2020-04-11,2020-03-27,NAA8,35244.39,0-15
8908,45996,U001,0200769623,WAL-MAR ,2020-04-10,2020.0,1930685023.0,2020-03-23,2020-04-07,2020-03-23,NAH4,1898.9,0-15
8909,45997,U001,100031704,DELHAIZE trust,2020-04-06,2020.0,1930673403.0,2020-03-19,2020-04-03,2020-03-19,NAA8,107607.54,0-15
8910,46013,U001,0200744019,TARG in,2020-05-01,2020.0,1930779217.0,2020-04-12,2020-04-27,2020-04-12,NAA8,17567.82,0-15
8911,46015,U001,0200726979,BJ'S  foundation,2020-04-25,2020.0,1930760061.0,2020-04-08,2020-04-23,2020-04-08,NAA8,557.52,0-15
8912,46021,U001,0200769623,WAL-MAR co,2020-03-17,2020.0,1930577040.0,2020-02-28,2020-03-14,2020-02-28,NAH4,32418.94,0-15
8913,46024,U001,0200763814,SYSCO F us,2020-03-29,2020.0,1930641664.0,2020-03-11,2020-03-26,2020-03-11,NAA8,30243.65,0-15
8914,46035,U001,0200769623,WAL-MAR us,2020-05-11,2020.0,1930805237.0,2020-04-23,2020-05-08,2020-04-23,NAH4,302.75,0-15
8915,46040,U001,0200706844,WINC trust,2020-04-08,2020.0,1930670700.0,2020-03-18,2020-04-02,2020-03-18,NAA8,26225.77,0-15
8916,46041,U001,200704045,RA systems,2020-04-02,2020.0,1930671921.0,2020-03-19,2020-04-03,2020-03-19,NAA8,76330.96,
8917,46044,U001,0200762301,C&S WH in,2020-04-19,2020.0,1930729051.0,2020-04-02,2020-04-17,2020-04-02,NAC6,26533.49,0-15
8918,46050,U001,0200772670,ASSOCIAT associates,2020-04-20,2020.0,1930736159.0,2020-04-02,2020-04-17,2020-04-02,NAU5,172968.73,0-15
8919,46052,U001,0200718130,SYSCO F systems,2020-04-10,2020.0,1930638281.0,2020-03-17,2020-04-06,2020-03-17,NAD1,368.65,0-15
8920,46054,U001,0200705742,DOT systems,2020-04-19,2020.0,1930650951.0,2020-03-13,2020-04-16,2020-03-13,NAAW,3796.51,0-15
8921,46057,U001,0200769623,WAL-MAR co,2020-05-26,2020.0,1930875913.0,2020-05-08,2020-05-23,2020-05-08,NAH4,867.75,0-15
8922,46063,U001,0200772595,SAFEW in,2020-04-24,2020.0,1930749337.0,2020-04-06,2020-04-21,2020-04-06,NAA8,95781.29,0-15
8923,46065,U001,0200769623,WAL-MAR ,2020-05-22,2020.0,1930856554.0,2020-05-04,2020-05-19,2020-05-04,NAH4,29047.3,0-15
8924,46069,U001,0200769623,WAL-MAR associates,2020-05-14,2020.0,1930827182.0,2020-04-26,2020-05-11,2020-04-26,NAH4,4110.17,0-15
8925,46076,U001,0200795490,HY -  ,2020-04-17,2020.0,1930719356.0,2020-03-30,2020-04-14,2020-03-30,NAA8,101507.44,0-15
8926,46078,U001,0200704858,WAKE co,2020-04-15,2020.0,1930718033.0,2020-03-30,2020-04-14,2020-03-30,NAA8,140643.22,0-15
8927,46079,U001,0200418007,AM foundation,2020-05-19,2020.0,1930847016.0,2020-05-04,2020-05-19,2020-05-04,NAA8,4929.8,0-15
8928,46086,U001,0200769623,WAL-MAR ,2020-05-22,2020.0,1930852869.0,2020-05-04,2020-05-19,2020-05-04,NAH4,24359.71,0-15
8929,46087,U001,0200148860,DOLLA trust,2020-04-01,2020.0,1930637855.0,2020-03-15,2020-03-30,2020-03-15,NAA8,17104.32,0-15
8930,46094,U001,0200769623,WAL-MAR in,2020-03-17,2020.0,1930580629.0,2020-02-28,2020-03-14,2020-02-28,NAH4,9936.4,0-15
